Region;Units Sold
Australia and Oceania;1138
Middle East and North Africa;325
Europe;221
Australia and Oceania;1611
North America;2313
Asia;2177
Europe;8081
Europe;8938
Europe;688
Asia;1307
Europe;5798
Europe;1199
Middle East and North Africa;1575
Central America and the Caribbean;3027
Sub-Saharan Africa;8684
Sub-Saharan Africa;3706
Middle East and North Africa;287
Australia and Oceania;2650
Europe;2050
Europe;1773
Sub-Saharan Africa;2136
Central America and the Caribbean;5488
Asia;1210
Europe;711
Middle East and North Africa;2435
Asia;6854
Europe;1475
Europe;5833
Asia;6495
North America;2061
Sub-Saharan Africa;8159
Sub-Saharan Africa;2452
Sub-Saharan Africa;9631
Central America and the Caribbean;6420
Sub-Saharan Africa;6574
Australia and Oceania;5880
Central America and the Caribbean;7154
Central America and the Caribbean;5245
Sub-Saharan Africa;2033
Middle East and North Africa;1429
Middle East and North Africa;4376
Sub-Saharan Africa;3847
Australia and Oceania;9847
Australia and Oceania;4413
Sub-Saharan Africa;6611
Australia and Oceania;7540
Australia and Oceania;5330
Sub-Saharan Africa;143
Central America and the Caribbean;9170
Middle East and North Africa;1636
Asia;3794
Sub-Saharan Africa;3932
Europe;7367
Australia and Oceania;1447
Central America and the Caribbean;552
Central America and the Caribbean;1093
Europe;6513
Sub-Saharan Africa;2285
Middle East and North Africa;915
Central America and the Caribbean;6938
Asia;1922
Sub-Saharan Africa;9465
Asia;197
Middle East and North Africa;6779
Sub-Saharan Africa;8905
Sub-Saharan Africa;8297
Sub-Saharan Africa;3710
Sub-Saharan Africa;5930
Asia;2775
Sub-Saharan Africa;4094
Europe;6766
Sub-Saharan Africa;9702
Asia;8845
Europe;2169
Sub-Saharan Africa;4678
Europe;3408
Europe;2428
Asia;7834
Middle East and North Africa;2759
Europe;2361
Europe;8835
Middle East and North Africa;6403
Australia and Oceania;6320
Sub-Saharan Africa;1873
Europe;3379
Asia;3186
Europe;675
Europe;7257
Australia and Oceania;1373
Asia;3498
Middle East and North Africa;1136
Europe;3824
Europe;8129
Sub-Saharan Africa;2650
Europe;3016
Middle East and North Africa;6888
Middle East and North Africa;8960
Central America and the Caribbean;5954
Sub-Saharan Africa;1626
Middle East and North Africa;1761
Sub-Saharan Africa;9178
Sub-Saharan Africa;8724
Europe;2280
Sub-Saharan Africa;3756
Middle East and North Africa;4096
Sub-Saharan Africa;6272
Asia;290
Central America and the Caribbean;8185
Europe;9026
Asia;3910
Sub-Saharan Africa;968
Sub-Saharan Africa;361
Europe;9280
Australia and Oceania;6951
Middle East and North Africa;9627
Sub-Saharan Africa;5595
Sub-Saharan Africa;172
Sub-Saharan Africa;707
Central America and the Caribbean;1580
Asia;9201
Sub-Saharan Africa;7014
Europe;491
Europe;2139
Asia;6492
Asia;5118
Central America and the Caribbean;1616
Middle East and North Africa;6616
Asia;2778
Sub-Saharan Africa;9796
Middle East and North Africa;9393
Middle East and North Africa;324
Europe;3374
Central America and the Caribbean;6362
Europe;9136
Sub-Saharan Africa;8575
Sub-Saharan Africa;3592
Sub-Saharan Africa;127
Sub-Saharan Africa;6156
Europe;6683
Central America and the Caribbean;8743
Central America and the Caribbean;6405
Sub-Saharan Africa;5767
Central America and the Caribbean;9959
Australia and Oceania;4141
Central America and the Caribbean;507
Europe;3280
Sub-Saharan Africa;3715
Europe;5098
Middle East and North Africa;7747
Europe;4009
Asia;3266
Europe;6927
Sub-Saharan Africa;3436
Europe;3266
Asia;3922
Europe;4940
Sub-Saharan Africa;2888
Middle East and North Africa;6363
Middle East and North Africa;997
Central America and the Caribbean;4450
Sub-Saharan Africa;1414
Central America and the Caribbean;8613
Sub-Saharan Africa;9803
Central America and the Caribbean;768
Sub-Saharan Africa;4327
Australia and Oceania;5328
Europe;5652
Sub-Saharan Africa;9208
Europe;6940
Sub-Saharan Africa;1822
Middle East and North Africa;3857
Europe;5082
Asia;4566
Asia;3405
Sub-Saharan Africa;9730
Australia and Oceania;3703
Asia;2516
Sub-Saharan Africa;5391
Europe;8585
Sub-Saharan Africa;383
Asia;6103
Sub-Saharan Africa;3093
Sub-Saharan Africa;5733
Central America and the Caribbean;435
Middle East and North Africa;640
Asia;1822
Sub-Saharan Africa;6487
Europe;9170
Asia;1439
Europe;6892
Europe;6159
Australia and Oceania;1902
Sub-Saharan Africa;3813
Sub-Saharan Africa;3615
Sub-Saharan Africa;63
Europe;3943
Middle East and North Africa;3074
Middle East and North Africa;7302
Asia;3510
Middle East and North Africa;606
Europe;4534
Europe;3268
Asia;1812
Sub-Saharan Africa;7203
Sub-Saharan Africa;3507
Europe;6824
Asia;284
Central America and the Caribbean;9046
Australia and Oceania;5305
Sub-Saharan Africa;3283
Europe;4236
Asia;1449
Asia;5240
Asia;7957
Central America and the Caribbean;8981
Europe;9723
Sub-Saharan Africa;8624
Europe;6160
Australia and Oceania;9833
Europe;9181
Europe;771
Central America and the Caribbean;3202
Sub-Saharan Africa;2103
Asia;5136
Europe;6993
Sub-Saharan Africa;4397
Sub-Saharan Africa;1104
Australia and Oceania;2900
Sub-Saharan Africa;2601
Europe;5058
Middle East and North Africa;2149
Europe;7785
Central America and the Caribbean;2910
Sub-Saharan Africa;496
Europe;549
Asia;5105
Sub-Saharan Africa;3230
Europe;6025
Sub-Saharan Africa;1618
Asia;171
Australia and Oceania;8876
Central America and the Caribbean;6956
Sub-Saharan Africa;668
Asia;8296
Europe;5158
Australia and Oceania;8603
Sub-Saharan Africa;3011
Middle East and North Africa;4793
Sub-Saharan Africa;7390
Sub-Saharan Africa;6278
Europe;3960
Asia;4974
Asia;885
Europe;5293
Central America and the Caribbean;8828
Sub-Saharan Africa;4151
Australia and Oceania;954
Europe;961
Middle East and North Africa;2927
Europe;7637
Sub-Saharan Africa;2910
Asia;8594
Europe;1569
Central America and the Caribbean;746
Asia;2066
Sub-Saharan Africa;3505
Sub-Saharan Africa;67
Asia;8788
Asia;3735
Asia;1007
Central America and the Caribbean;3734
Europe;7076
Europe;3228
Middle East and North Africa;6411
Europe;7881
Sub-Saharan Africa;924
Asia;5858
Central America and the Caribbean;5031
Middle East and North Africa;7822
Central America and the Caribbean;5644
Sub-Saharan Africa;6938
Sub-Saharan Africa;2178
Australia and Oceania;8869
Europe;6547
Australia and Oceania;1780
Asia;3166
Sub-Saharan Africa;6334
Central America and the Caribbean;8947
Australia and Oceania;5697
Sub-Saharan Africa;3306
Australia and Oceania;5531
Europe;8156
Asia;4001
Central America and the Caribbean;7912
Asia;1771
Europe;9487
Sub-Saharan Africa;2004
Sub-Saharan Africa;2296
Central America and the Caribbean;366
Australia and Oceania;8252
Sub-Saharan Africa;5020
Central America and the Caribbean;1770
Sub-Saharan Africa;6630
Europe;9763
Sub-Saharan Africa;8361
North America;1647
Asia;5876
Middle East and North Africa;9334
Australia and Oceania;7339
Asia;7239
Australia and Oceania;3414
Sub-Saharan Africa;2276
Middle East and North Africa;7266
Central America and the Caribbean;3859
Sub-Saharan Africa;4559
Central America and the Caribbean;3902
Middle East and North Africa;3456
Europe;6819
Australia and Oceania;4622
Australia and Oceania;9525
Middle East and North Africa;1220
Asia;1433
Sub-Saharan Africa;8916
Europe;4457
Central America and the Caribbean;5872
Australia and Oceania;3011
Australia and Oceania;2753
Australia and Oceania;4010
Sub-Saharan Africa;2724
Europe;6867
Central America and the Caribbean;1447
Europe;3497
Europe;7087
Sub-Saharan Africa;8314
Middle East and North Africa;309
Middle East and North Africa;8232
Sub-Saharan Africa;4275
Central America and the Caribbean;2664
Middle East and North Africa;4651
Europe;3525
Asia;9601
Europe;5229
Australia and Oceania;9788
Sub-Saharan Africa;4689
Sub-Saharan Africa;8376
Middle East and North Africa;1321
Australia and Oceania;1030
Central America and the Caribbean;7038
Central America and the Caribbean;5913
Central America and the Caribbean;6254
Europe;3691
Asia;5884
Central America and the Caribbean;7526
Asia;5340
Asia;3082
Australia and Oceania;6538
Europe;8525
Asia;3891
Asia;4517
Europe;4314
Middle East and North Africa;4224
Sub-Saharan Africa;7220
Sub-Saharan Africa;3308
Sub-Saharan Africa;4524
Central America and the Caribbean;9935
Sub-Saharan Africa;640
Sub-Saharan Africa;4768
Sub-Saharan Africa;2481
Sub-Saharan Africa;971
North America;9462
Central America and the Caribbean;4208
North America;3497
Europe;2644
Europe;8999
Middle East and North Africa;6942
Central America and the Caribbean;2884
Sub-Saharan Africa;267
Europe;4565
Europe;8282
Europe;5956
Europe;9152
North America;1471
Europe;3541
Asia;8024
Europe;4612
Sub-Saharan Africa;5029
Central America and the Caribbean;8030
Europe;4401
Europe;1959
Australia and Oceania;553
Europe;7063
Europe;399
Sub-Saharan Africa;6506
Asia;3355
Europe;5951
Australia and Oceania;1332
Sub-Saharan Africa;3564
Sub-Saharan Africa;8747
Sub-Saharan Africa;9
Asia;2512
Middle East and North Africa;8448
Middle East and North Africa;2041
Middle East and North Africa;4547
Europe;9250
Asia;6469
Asia;8552
Sub-Saharan Africa;4878
Asia;6860
Asia;2939
Central America and the Caribbean;3590
Asia;6316
Sub-Saharan Africa;654
Europe;3172
Middle East and North Africa;2468
Europe;4172
Sub-Saharan Africa;5945
Europe;2479
Europe;499
Europe;3759
Europe;8045
Sub-Saharan Africa;6174
Central America and the Caribbean;2996
Asia;389
Europe;2266
Central America and the Caribbean;9568
Asia;5270
Middle East and North Africa;9376
Sub-Saharan Africa;3922
Europe;7975
Middle East and North Africa;2635
Asia;6031
Middle East and North Africa;8324
Sub-Saharan Africa;6706
Central America and the Caribbean;402
Asia;5666
Sub-Saharan Africa;785
Asia;1075
Europe;3885
Central America and the Caribbean;3596
Europe;6617
Europe;6393
Europe;8396
Asia;5131
Asia;1134
Central America and the Caribbean;7973
Sub-Saharan Africa;9247
Sub-Saharan Africa;5584
Middle East and North Africa;9647
Sub-Saharan Africa;1128
Sub-Saharan Africa;1751
Europe;269
Europe;7470
Middle East and North Africa;1171
Australia and Oceania;1220
Asia;4497
Asia;9914
Sub-Saharan Africa;3413
Sub-Saharan Africa;2967
Europe;3581
Europe;2292
Europe;3167
Central America and the Caribbean;2304
Central America and the Caribbean;2834
Asia;9917
Sub-Saharan Africa;5746
Sub-Saharan Africa;4544
Middle East and North Africa;7567
Middle East and North Africa;8101
Middle East and North Africa;6462
Sub-Saharan Africa;5000
Central America and the Caribbean;3094
Europe;2156
Middle East and North Africa;628
Asia;8983
Middle East and North Africa;4727
Asia;7395
Asia;3556
Sub-Saharan Africa;1807
Europe;7778
Europe;9131
Middle East and North Africa;558
Sub-Saharan Africa;8783
Central America and the Caribbean;7560
Asia;2676
Asia;6948
Asia;5225
Middle East and North Africa;9386
Europe;3343
Asia;8038
Middle East and North Africa;6445
Sub-Saharan Africa;8568
Sub-Saharan Africa;6444
North America;9140
Sub-Saharan Africa;7755
Europe;418
Central America and the Caribbean;7291
Australia and Oceania;5566
Sub-Saharan Africa;4467
Central America and the Caribbean;249
Europe;1198
Sub-Saharan Africa;2630
Sub-Saharan Africa;1896
Australia and Oceania;3374
Middle East and North Africa;3476
Middle East and North Africa;5644
Europe;5352
Sub-Saharan Africa;5104
Sub-Saharan Africa;9438
Sub-Saharan Africa;9919
Sub-Saharan Africa;148
Europe;753
Europe;4396
Asia;770
Central America and the Caribbean;1597
Middle East and North Africa;5633
Central America and the Caribbean;3664
Middle East and North Africa;3507
Asia;5012
Sub-Saharan Africa;5057
Central America and the Caribbean;2553
Sub-Saharan Africa;3445
Europe;5704
Europe;4336
Australia and Oceania;6377
Australia and Oceania;5894
North America;8986
Europe;8784
Asia;447
Europe;6168
Europe;172
Europe;3712
Asia;76
Europe;9580
Central America and the Caribbean;4573
Europe;4435
Sub-Saharan Africa;577
Europe;1441
Central America and the Caribbean;7501
Europe;6263
Europe;7261
Sub-Saharan Africa;7064
Central America and the Caribbean;4270
Europe;4509
Middle East and North Africa;5443
Asia;1762
Middle East and North Africa;192
Australia and Oceania;4487
Sub-Saharan Africa;433
North America;848
Sub-Saharan Africa;579
Europe;1508
Central America and the Caribbean;7545
Central America and the Caribbean;9633
Central America and the Caribbean;744
Middle East and North Africa;885
Sub-Saharan Africa;2091
Central America and the Caribbean;3430
Middle East and North Africa;6000
Central America and the Caribbean;7931
Middle East and North Africa;9384
Asia;7552
Sub-Saharan Africa;1658
Middle East and North Africa;7957
Sub-Saharan Africa;4735
Europe;7311
Middle East and North Africa;3031
Europe;6277
Asia;3459
Australia and Oceania;8019
Europe;5432
Europe;8203
Central America and the Caribbean;866
Middle East and North Africa;4990
Asia;4174
Sub-Saharan Africa;9047
Sub-Saharan Africa;2270
Europe;3536
Central America and the Caribbean;4569
Asia;4122
Sub-Saharan Africa;2983
Middle East and North Africa;8969
Middle East and North Africa;1928
Europe;8741
Europe;8318
Sub-Saharan Africa;6602
Europe;1566
Europe;8216
Central America and the Caribbean;3587
Central America and the Caribbean;1747
Central America and the Caribbean;8794
Middle East and North Africa;7859
Asia;4102
Asia;9716
Middle East and North Africa;8925
Europe;2983
Asia;5176
Sub-Saharan Africa;5823
Central America and the Caribbean;7271
Europe;8900
Middle East and North Africa;2122
Sub-Saharan Africa;5379
Middle East and North Africa;9145
Sub-Saharan Africa;924
Sub-Saharan Africa;252
Sub-Saharan Africa;3698
Europe;9859
Central America and the Caribbean;4366
Asia;4879
Asia;6091
Sub-Saharan Africa;4726
Europe;4539
Central America and the Caribbean;1315
Asia;7872
Europe;9059
Sub-Saharan Africa;6755
Sub-Saharan Africa;4872
Middle East and North Africa;4352
Australia and Oceania;8169
Sub-Saharan Africa;6327
Asia;863
Sub-Saharan Africa;845
Sub-Saharan Africa;7370
Asia;8568
Sub-Saharan Africa;4601
Europe;2662
Middle East and North Africa;1973
Australia and Oceania;8790
Europe;1398
Middle East and North Africa;5116
Central America and the Caribbean;7292
Sub-Saharan Africa;2305
Asia;6567
Sub-Saharan Africa;3520
Central America and the Caribbean;8638
Europe;4426
Central America and the Caribbean;5420
Central America and the Caribbean;3187
Europe;1325
Europe;466
Asia;3269
Australia and Oceania;9428
Central America and the Caribbean;665
Asia;5736
Asia;5427
Middle East and North Africa;7556
Europe;1970
Middle East and North Africa;5550
Asia;7207
Sub-Saharan Africa;2884
Middle East and North Africa;553
Europe;5220
Europe;3921
Middle East and North Africa;724
Central America and the Caribbean;1726
Asia;59
Middle East and North Africa;882
Sub-Saharan Africa;6389
Australia and Oceania;802
Sub-Saharan Africa;5378
Middle East and North Africa;3402
Asia;5191
Europe;3094
North America;6491
Sub-Saharan Africa;6793
Middle East and North Africa;2443
Sub-Saharan Africa;3913
Asia;8710
Middle East and North Africa;6368
Sub-Saharan Africa;3456
Middle East and North Africa;8573
Sub-Saharan Africa;7347
Australia and Oceania;7440
Asia;3545
Middle East and North Africa;2385
Sub-Saharan Africa;7715
Europe;5321
Central America and the Caribbean;8021
Asia;663
Australia and Oceania;5127
Asia;5324
Sub-Saharan Africa;2197
Europe;8719
Europe;4894
Middle East and North Africa;2761
Australia and Oceania;1384
Europe;1864
Europe;2331
Europe;2944
Central America and the Caribbean;897
Europe;5413
Sub-Saharan Africa;2748
Sub-Saharan Africa;1186
Asia;6047
Middle East and North Africa;4677
Europe;1458
Asia;2800
Sub-Saharan Africa;2146
Sub-Saharan Africa;4969
Middle East and North Africa;3775
North America;3098
Asia;4508
Sub-Saharan Africa;1601
Middle East and North Africa;5009
North America;7393
Europe;8444
Central America and the Caribbean;9887
Asia;475
Europe;997
Europe;9268
Central America and the Caribbean;5137
Asia;5485
Sub-Saharan Africa;9222
Asia;2291
Middle East and North Africa;2665
North America;5350
Asia;7381
Asia;2826
Sub-Saharan Africa;7784
Asia;5384
Europe;787
Central America and the Caribbean;6186
Sub-Saharan Africa;5805
Australia and Oceania;898
Europe;4752
Europe;7684
Central America and the Caribbean;2042
Central America and the Caribbean;7207
Europe;4589
Central America and the Caribbean;2631
Central America and the Caribbean;1807
Europe;9621
Sub-Saharan Africa;5609
Sub-Saharan Africa;6340
Middle East and North Africa;411
Australia and Oceania;3453
Sub-Saharan Africa;3127
Middle East and North Africa;4124
Sub-Saharan Africa;3169
Europe;4017
Europe;2453
Europe;1295
Australia and Oceania;5392
Europe;6624
Europe;8901
Europe;3166
Sub-Saharan Africa;2393
Asia;6587
North America;7783
Europe;5049
Asia;9484
Australia and Oceania;9218
Asia;4412
Australia and Oceania;2257
Sub-Saharan Africa;1978
Europe;9830
North America;4099
Australia and Oceania;102
Sub-Saharan Africa;5188
Asia;3736
Middle East and North Africa;2158
Sub-Saharan Africa;3897
Asia;4425
Asia;6248
Central America and the Caribbean;3902
Central America and the Caribbean;8954
Europe;5003
Australia and Oceania;2678
Asia;4642
Asia;585
Sub-Saharan Africa;2233
Asia;8339
Australia and Oceania;9691
Europe;4104
Australia and Oceania;1429
Sub-Saharan Africa;8544
Sub-Saharan Africa;4361
Middle East and North Africa;4823
Middle East and North Africa;7902
