Region;Units Sold
Asia;2330
Europe;8078
Europe;6526
Middle East and North Africa;7212
Sub-Saharan Africa;6703
Sub-Saharan Africa;3597
Sub-Saharan Africa;3523
Europe;4144
Europe;151
Sub-Saharan Africa;8268
Central America and the Caribbean;2251
Europe;7884
Europe;7986
Central America and the Caribbean;7405
Europe;8022
Central America and the Caribbean;3746
Sub-Saharan Africa;5521
Sub-Saharan Africa;6320
Europe;6149
Europe;7042
Middle East and North Africa;8068
Sub-Saharan Africa;326
Europe;1944
Australia and Oceania;3085
Asia;940
Sub-Saharan Africa;4734
Europe;721
Australia and Oceania;7187
Sub-Saharan Africa;9449
Central America and the Caribbean;4857
Sub-Saharan Africa;7790
Sub-Saharan Africa;4660
Central America and the Caribbean;8908
Middle East and North Africa;6009
Europe;8466
Central America and the Caribbean;817
Middle East and North Africa;4629
Middle East and North Africa;3500
Asia;8061
Asia;971
Sub-Saharan Africa;1925
Asia;2645
Central America and the Caribbean;1886
Europe;434
Australia and Oceania;6108
Asia;8755
Europe;5255
Europe;4519
Sub-Saharan Africa;2490
Central America and the Caribbean;7142
Central America and the Caribbean;3479
Asia;8538
Asia;6385
Middle East and North Africa;3120
Sub-Saharan Africa;1872
Sub-Saharan Africa;7803
Australia and Oceania;3105
Asia;2001
North America;5746
Europe;7627
Australia and Oceania;7961
Sub-Saharan Africa;9097
Australia and Oceania;414
Sub-Saharan Africa;3323
Europe;6268
Sub-Saharan Africa;9721
Central America and the Caribbean;1187
Central America and the Caribbean;204
Sub-Saharan Africa;3337
Europe;9185
Sub-Saharan Africa;3379
Europe;3580
Europe;4480
Middle East and North Africa;2802
Australia and Oceania;2302
Europe;8766
Sub-Saharan Africa;5010
Middle East and North Africa;5885
Central America and the Caribbean;3269
Sub-Saharan Africa;1073
Europe;241
Middle East and North Africa;3745
Asia;1591
Europe;5815
Europe;5483
Europe;1696
Sub-Saharan Africa;2582
North America;8303
Middle East and North Africa;6050
Asia;5049
Asia;1553
Europe;3850
Europe;7255
Asia;9118
Europe;3819
Central America and the Caribbean;7768
Europe;4409
Europe;9215
Asia;4690
Europe;5371
Central America and the Caribbean;2825
Central America and the Caribbean;651
Sub-Saharan Africa;9479
Europe;1970
Europe;7816
Asia;8741
Central America and the Caribbean;3500
Sub-Saharan Africa;2879
Australia and Oceania;4694
Middle East and North Africa;8796
Asia;2064
Asia;3409
Australia and Oceania;8772
Europe;6129
Sub-Saharan Africa;484
Sub-Saharan Africa;8873
Sub-Saharan Africa;5363
Middle East and North Africa;6053
Sub-Saharan Africa;4072
Australia and Oceania;4583
Sub-Saharan Africa;9777
Sub-Saharan Africa;3879
Sub-Saharan Africa;8142
Europe;5853
Europe;7329
Sub-Saharan Africa;4920
Australia and Oceania;8005
Middle East and North Africa;7994
Sub-Saharan Africa;3331
Central America and the Caribbean;4489
Sub-Saharan Africa;8973
Asia;6320
Sub-Saharan Africa;3095
Europe;7899
Australia and Oceania;6361
Middle East and North Africa;6141
Europe;1934
Sub-Saharan Africa;461
Europe;5479
Asia;2773
Europe;5160
Australia and Oceania;7489
Sub-Saharan Africa;1641
Asia;1525
Australia and Oceania;8085
Central America and the Caribbean;4295
Sub-Saharan Africa;158
Sub-Saharan Africa;7712
Europe;6023
Australia and Oceania;6191
Middle East and North Africa;6344
Middle East and North Africa;6645
Europe;4286
Europe;8489
Sub-Saharan Africa;5511
Asia;3637
Europe;8185
Europe;6503
Sub-Saharan Africa;2972
Sub-Saharan Africa;4001
Europe;3035
North America;5545
Australia and Oceania;4038
Europe;3049
Asia;4146
Australia and Oceania;928
Europe;4023
Sub-Saharan Africa;6094
Sub-Saharan Africa;6833
Asia;7963
Central America and the Caribbean;8239
Middle East and North Africa;8448
Asia;6406
Europe;1963
Australia and Oceania;1998
Sub-Saharan Africa;5423
Middle East and North Africa;8179
Europe;8241
Sub-Saharan Africa;614
Europe;2332
Europe;7465
Europe;2110
Sub-Saharan Africa;9397
Middle East and North Africa;4488
North America;9575
Sub-Saharan Africa;8881
Asia;3662
Europe;7203
Central America and the Caribbean;9822
Sub-Saharan Africa;3868
Asia;8720
Sub-Saharan Africa;5790
Middle East and North Africa;3519
Europe;2383
Europe;9884
Central America and the Caribbean;5561
Sub-Saharan Africa;5979
Europe;9738
Middle East and North Africa;2467
Middle East and North Africa;1828
North America;2513
Europe;1245
Asia;1780
Asia;9904
Asia;8434
Sub-Saharan Africa;2218
Europe;3137
Europe;5102
Central America and the Caribbean;9055
Asia;7969
Europe;1850
Australia and Oceania;2734
Sub-Saharan Africa;9688
Central America and the Caribbean;3811
Central America and the Caribbean;3232
Sub-Saharan Africa;8113
Sub-Saharan Africa;5646
Sub-Saharan Africa;5055
Central America and the Caribbean;2594
Sub-Saharan Africa;6550
Middle East and North Africa;2241
Asia;7014
North America;5250
Sub-Saharan Africa;3360
Europe;4786
Sub-Saharan Africa;5001
Australia and Oceania;6512
Europe;3853
Central America and the Caribbean;8592
Europe;4329
Middle East and North Africa;1692
Europe;3343
Europe;8974
Europe;309
Sub-Saharan Africa;6103
Central America and the Caribbean;7142
Middle East and North Africa;1243
Sub-Saharan Africa;8255
Sub-Saharan Africa;5058
Sub-Saharan Africa;562
Europe;711
Europe;3478
Asia;3868
Middle East and North Africa;8917
Europe;2692
Central America and the Caribbean;1292
Sub-Saharan Africa;7847
Europe;7518
Europe;2498
Sub-Saharan Africa;7009
Europe;2307
Sub-Saharan Africa;1679
Asia;5440
Asia;5941
Middle East and North Africa;2561
Europe;6711
Sub-Saharan Africa;6833
Asia;3401
Sub-Saharan Africa;3920
Middle East and North Africa;7927
Sub-Saharan Africa;1987
Europe;4701
Europe;1698
Middle East and North Africa;639
Sub-Saharan Africa;6217
Australia and Oceania;5154
Central America and the Caribbean;1207
Australia and Oceania;161
Sub-Saharan Africa;4833
Central America and the Caribbean;73
Sub-Saharan Africa;7759
Sub-Saharan Africa;1804
Europe;3149
Central America and the Caribbean;4769
Asia;6668
Europe;881
Asia;6478
Europe;4555
Middle East and North Africa;3244
Sub-Saharan Africa;2705
Middle East and North Africa;131
Middle East and North Africa;4745
Europe;2802
Europe;2588
Middle East and North Africa;9421
Sub-Saharan Africa;650
Middle East and North Africa;653
Australia and Oceania;5843
Europe;9661
Asia;7582
Australia and Oceania;2110
Central America and the Caribbean;7781
Middle East and North Africa;6164
Sub-Saharan Africa;855
Asia;2486
Sub-Saharan Africa;3717
Asia;4241
Europe;5781
Sub-Saharan Africa;7092
Asia;8961
Europe;9205
Middle East and North Africa;7672
Sub-Saharan Africa;1242
Sub-Saharan Africa;8827
Sub-Saharan Africa;6369
Central America and the Caribbean;1841
Europe;248
Asia;8627
Middle East and North Africa;1045
Sub-Saharan Africa;3600
Sub-Saharan Africa;9422
Sub-Saharan Africa;3673
Europe;8545
Central America and the Caribbean;8262
Sub-Saharan Africa;4078
Australia and Oceania;9279
Central America and the Caribbean;4183
Middle East and North Africa;1139
Europe;9526
Middle East and North Africa;756
Europe;3271
Australia and Oceania;7544
Europe;1081
Sub-Saharan Africa;3418
Australia and Oceania;1121
Europe;2790
Sub-Saharan Africa;4054
Europe;2576
Sub-Saharan Africa;3046
Sub-Saharan Africa;2188
Europe;3759
Australia and Oceania;3542
Europe;4357
Central America and the Caribbean;1052
Middle East and North Africa;5506
Europe;1631
Middle East and North Africa;369
Middle East and North Africa;4694
Sub-Saharan Africa;4610
Sub-Saharan Africa;2154
Europe;6393
Middle East and North Africa;8425
Sub-Saharan Africa;6382
Europe;423
Sub-Saharan Africa;7741
Sub-Saharan Africa;7560
Europe;6135
Middle East and North Africa;1751
Middle East and North Africa;9727
Europe;7410
Australia and Oceania;9181
Middle East and North Africa;1451
Europe;7662
Europe;3288
Asia;834
Sub-Saharan Africa;4835
Sub-Saharan Africa;6860
Europe;506
Sub-Saharan Africa;6404
Europe;7216
Sub-Saharan Africa;2632
Sub-Saharan Africa;4377
Asia;1206
Central America and the Caribbean;3905
Sub-Saharan Africa;291
Sub-Saharan Africa;214
Sub-Saharan Africa;551
Sub-Saharan Africa;216
Asia;5151
Sub-Saharan Africa;3328
Sub-Saharan Africa;9753
Asia;1462
Asia;2522
Middle East and North Africa;9032
Asia;4122
Asia;2954
Europe;7718
Central America and the Caribbean;2640
Middle East and North Africa;8973
Middle East and North Africa;4
Middle East and North Africa;6051
Europe;9462
Sub-Saharan Africa;9617
Sub-Saharan Africa;7927
Australia and Oceania;2834
Sub-Saharan Africa;4813
Australia and Oceania;1367
Europe;2034
Asia;3380
Europe;4004
Middle East and North Africa;9536
Europe;7637
Asia;3000
Europe;2347
Asia;9435
Asia;49
Europe;7007
Central America and the Caribbean;5156
Sub-Saharan Africa;6378
Sub-Saharan Africa;4583
Middle East and North Africa;713
Australia and Oceania;7743
Sub-Saharan Africa;5677
Middle East and North Africa;6551
Australia and Oceania;9433
Asia;5420
Europe;2644
Europe;1265
Middle East and North Africa;8476
Europe;3500
Europe;2593
Asia;4039
Europe;3157
Middle East and North Africa;7296
Sub-Saharan Africa;834
Europe;184
Sub-Saharan Africa;8788
Australia and Oceania;2119
Asia;2682
Australia and Oceania;5014
Central America and the Caribbean;681
Asia;3282
Sub-Saharan Africa;3448
Asia;3839
Sub-Saharan Africa;4148
Asia;6099
Europe;8445
Middle East and North Africa;1974
Middle East and North Africa;4503
Middle East and North Africa;5880
Sub-Saharan Africa;2986
Sub-Saharan Africa;4731
Europe;7058
Sub-Saharan Africa;7940
Asia;2382
Asia;7421
Asia;7124
Central America and the Caribbean;7590
Middle East and North Africa;1947
Europe;5359
Europe;16
Sub-Saharan Africa;142
Sub-Saharan Africa;6993
Central America and the Caribbean;3855
Sub-Saharan Africa;1044
Sub-Saharan Africa;910
Asia;2833
Sub-Saharan Africa;8223
Central America and the Caribbean;5523
Sub-Saharan Africa;5206
Central America and the Caribbean;4778
Middle East and North Africa;3775
Europe;8763
Central America and the Caribbean;8342
Sub-Saharan Africa;8142
Central America and the Caribbean;5823
Europe;6078
Europe;5631
Sub-Saharan Africa;8237
Middle East and North Africa;9681
Middle East and North Africa;2781
Central America and the Caribbean;2386
Europe;375
Europe;660
Asia;4183
Sub-Saharan Africa;3918
Sub-Saharan Africa;9869
Sub-Saharan Africa;4073
Europe;5597
Australia and Oceania;5540
Middle East and North Africa;2032
Europe;5233
Sub-Saharan Africa;2336
Australia and Oceania;2566
Europe;2175
Australia and Oceania;9452
Europe;9713
Australia and Oceania;306
Sub-Saharan Africa;5612
Sub-Saharan Africa;2042
Sub-Saharan Africa;3039
Europe;4075
Europe;7655
Europe;8317
Europe;7627
Sub-Saharan Africa;9184
Sub-Saharan Africa;3617
Sub-Saharan Africa;3588
Europe;8790
Europe;945
Central America and the Caribbean;8809
Sub-Saharan Africa;3168
Central America and the Caribbean;1840
Sub-Saharan Africa;4672
Asia;8545
Sub-Saharan Africa;2370
Australia and Oceania;2090
Middle East and North Africa;5677
Central America and the Caribbean;8137
Asia;6506
Middle East and North Africa;4852
Asia;9272
Europe;2897
Asia;889
North America;5438
Sub-Saharan Africa;770
Europe;8139
Asia;830
Europe;9162
Asia;5483
Europe;9173
Central America and the Caribbean;1643
Europe;1336
Sub-Saharan Africa;8725
Europe;1314
Asia;8641
Sub-Saharan Africa;7272
Sub-Saharan Africa;5806
Middle East and North Africa;9873
Sub-Saharan Africa;7135
Sub-Saharan Africa;2282
Europe;2040
Sub-Saharan Africa;163
Europe;2437
Middle East and North Africa;1680
Sub-Saharan Africa;2740
Asia;7497
Asia;9862
Asia;778
Europe;3217
Sub-Saharan Africa;7186
Middle East and North Africa;4720
Asia;4887
Australia and Oceania;8785
Asia;4544
Europe;2326
Europe;9322
Central America and the Caribbean;4756
Central America and the Caribbean;4883
Australia and Oceania;7990
Sub-Saharan Africa;9393
Sub-Saharan Africa;6442
Central America and the Caribbean;3516
Middle East and North Africa;7026
Middle East and North Africa;414
Asia;9156
Central America and the Caribbean;5754
Central America and the Caribbean;4746
Europe;7698
Central America and the Caribbean;8210
Australia and Oceania;6911
Central America and the Caribbean;6462
Europe;6556
Sub-Saharan Africa;8917
Asia;2298
Central America and the Caribbean;7488
Asia;2302
Europe;6589
Middle East and North Africa;7230
Asia;3135
North America;247
Europe;6539
Asia;7017
Middle East and North Africa;8716
Europe;5704
Central America and the Caribbean;4080
Sub-Saharan Africa;6972
Central America and the Caribbean;9544
Sub-Saharan Africa;3986
Asia;4523
Asia;2409
Central America and the Caribbean;931
Middle East and North Africa;405
Europe;3181
Australia and Oceania;8639
North America;8189
Middle East and North Africa;274
Australia and Oceania;5368
Asia;975
Australia and Oceania;6632
Asia;8905
Asia;6395
Sub-Saharan Africa;4729
Middle East and North Africa;1571
Europe;1611
Europe;1574
Central America and the Caribbean;5215
Central America and the Caribbean;8319
Middle East and North Africa;3704
Sub-Saharan Africa;6219
Sub-Saharan Africa;7744
Sub-Saharan Africa;2189
Middle East and North Africa;497
Europe;5642
Sub-Saharan Africa;7629
Sub-Saharan Africa;8493
Sub-Saharan Africa;7302
Asia;5155
Australia and Oceania;182
Europe;2543
Middle East and North Africa;9432
Europe;71
Sub-Saharan Africa;716
Australia and Oceania;9653
Australia and Oceania;2199
Sub-Saharan Africa;5702
Central America and the Caribbean;4544
Sub-Saharan Africa;5134
Europe;915
Central America and the Caribbean;7361
Sub-Saharan Africa;6977
Asia;4299
Middle East and North Africa;894
Europe;361
Asia;3329
Europe;2461
Europe;7448
Europe;13
Europe;8913
Europe;4932
Central America and the Caribbean;5888
Asia;1631
Europe;9039
Middle East and North Africa;7024
Middle East and North Africa;1529
Sub-Saharan Africa;526
Central America and the Caribbean;9022
Europe;4051
Europe;9681
Middle East and North Africa;2012
Middle East and North Africa;4172
Middle East and North Africa;1324
Australia and Oceania;5659
Europe;1401
Sub-Saharan Africa;9804
Asia;4156
Asia;4773
Sub-Saharan Africa;4005
Europe;1230
Central America and the Caribbean;7860
Asia;2338
Asia;5136
Australia and Oceania;3761
Sub-Saharan Africa;7748
Central America and the Caribbean;3664
Europe;108
Europe;2711
Central America and the Caribbean;9132
Sub-Saharan Africa;4065
Europe;4233
Central America and the Caribbean;3391
Australia and Oceania;7326
Europe;8854
Asia;2824
Central America and the Caribbean;1116
North America;7641
Europe;3342
Middle East and North Africa;1192
Sub-Saharan Africa;1196
Central America and the Caribbean;5390
Europe;2842
Middle East and North Africa;4650
Sub-Saharan Africa;8944
Central America and the Caribbean;5886
Australia and Oceania;2667
Middle East and North Africa;8511
Asia;9674
Asia;4441
Europe;8129
Sub-Saharan Africa;8088
Sub-Saharan Africa;8697
Middle East and North Africa;6367
Australia and Oceania;4541
Europe;8692
Europe;1326
Europe;6978
Middle East and North Africa;7215
Europe;5637
Middle East and North Africa;2873
Europe;1585
Europe;1464
Australia and Oceania;4235
Australia and Oceania;8652
Europe;5501
Middle East and North Africa;2600
Sub-Saharan Africa;9798
Sub-Saharan Africa;3973
Central America and the Caribbean;4039
Sub-Saharan Africa;5936
Europe;7638
Europe;4151
Central America and the Caribbean;2511
Sub-Saharan Africa;6784
Sub-Saharan Africa;3069
Sub-Saharan Africa;4497
Sub-Saharan Africa;6229
Europe;456
Sub-Saharan Africa;1403
Europe;325
Sub-Saharan Africa;507
Sub-Saharan Africa;2266
Europe;7953
Asia;6945
Central America and the Caribbean;656
Asia;7526
Europe;8030
Sub-Saharan Africa;9672
Sub-Saharan Africa;1989
Asia;1548
Sub-Saharan Africa;6947
Middle East and North Africa;3817
Asia;9819
Europe;9644
Europe;17
Central America and the Caribbean;4693
Europe;9457
Europe;7128
Europe;2553
Europe;7613
Europe;6218
Central America and the Caribbean;9311
Middle East and North Africa;9866
Asia;7888
Europe;5412
Middle East and North Africa;1507
Europe;7270
Sub-Saharan Africa;832
Sub-Saharan Africa;2353
Sub-Saharan Africa;9027
Asia;77
Europe;1757
Middle East and North Africa;2354
Sub-Saharan Africa;7185
Sub-Saharan Africa;3598
Sub-Saharan Africa;5975
Sub-Saharan Africa;725
Europe;1292
Asia;3148
Sub-Saharan Africa;8799
Asia;2781
Middle East and North Africa;6661
Middle East and North Africa;4038
Europe;5542
Europe;3834
Central America and the Caribbean;8605
Central America and the Caribbean;1581
Central America and the Caribbean;1516
Middle East and North Africa;9195
Sub-Saharan Africa;2437
Sub-Saharan Africa;1089
Middle East and North Africa;2033
Australia and Oceania;4178
Central America and the Caribbean;3468
Sub-Saharan Africa;7875
Asia;2406
Australia and Oceania;4095
Asia;7011
Central America and the Caribbean;7252
Middle East and North Africa;7947
Central America and the Caribbean;4259
Central America and the Caribbean;8379
Middle East and North Africa;4531
Europe;3970
Europe;9982
Sub-Saharan Africa;2884
Asia;5026
Sub-Saharan Africa;5786
Sub-Saharan Africa;6576
Asia;5839
Central America and the Caribbean;4048
Sub-Saharan Africa;8708
Australia and Oceania;9355
Central America and the Caribbean;2556
Europe;6911
Asia;8048
North America;3630
Asia;8348
Central America and the Caribbean;8926
Sub-Saharan Africa;9120
Sub-Saharan Africa;4714
Central America and the Caribbean;8527
